"","TIME","PUN","DEM","SOLAR","WIND"
"868",2017-05-17,32.2266666666667,6242420,183112.3235,28522.75225
"869",2017-05-18,33.08125,6314848,155501.8505,108864.23675
"870",2017-05-19,34.0375,6214891,120998.9085,144162.4775
"871",2017-05-20,26.195,5290545,136019.1675,194614.3115
"872",2017-05-21,19.4445833333333,4872731,161120.2125,143413.89325
"873",2017-05-22,36.3254166666667,6094790,169750.799,50809.06425
"874",2017-05-23,32.9395833333333,6205142,171639.8005,27793.68075
"875",2017-05-24,32.7933333333333,6094117,136940.2315,139280.53225
"876",2017-05-25,27.4004166666667,4895292,153855.37,113788.60725
"877",2017-05-26,33.0804166666667,5717031,187937.4355,55140.03975
"878",2017-05-27,25.7620833333333,5199412,207511.879,40411.39175
"879",2017-05-28,21.2183333333333,4849894,193196.876,39368.85425
"880",2017-05-29,37.3670833333333,6097946,184536.936,51233.1375
"881",2017-05-30,36.3641666666667,6295337,164880.2315,29811.1225
"882",2017-05-31,33.0545833333333,6305136,159334.41,52680.91525
"883",2017-06-01,36.2766666666667,6345258,179560.927,21691.7965
"884",2017-06-02,36.4929166666667,6127603,174935.6285,9455.127
"885",2017-06-03,30.33875,5168399,156965.4775,20711.7215
"886",2017-06-04,22.6279166666667,4724460,111605.8285,107009.753
"887",2017-06-05,27.5345833333333,4796993,139148.294,29845.9115
"888",2017-06-06,20.5283333333333,6171702,116130.584,147479.139
"889",2017-06-07,13.51375,6277485,144112.4775,120579.8415
"890",2017-06-08,30.11375,6263349,162382.044,39580.1965
"891",2017-06-09,33.815,6254049,139270.4515,64327.243
"892",2017-06-10,30.5154166666667,5317183,177178.347,74594.5605
"893",2017-06-11,20.5579166666667,4810802,193870.4295,32455.101
"894",2017-06-12,25.0820833333333,6170491,156091.5,76853.634
"895",2017-06-13,33.0158333333333,6223794,171558.71,84257.877
"896",2017-06-14,37.5283333333333,6074563,189163.4165,38220.8015
"897",2017-06-15,31.71,5101992,184448.7085,13798.4545
"898",2017-06-16,19.46,5838516,154404.5075,104891.7605
"899",2017-06-17,25.7779166666667,5226979,147571.814,180197.2645
"900",2017-06-18,28.6683333333333,4934310,179500.5605,101209.459
"901",2017-06-19,38.0933333333333,6150955,201943.8075,15863.3455
"902",2017-06-20,35.5358333333333,6240395,193777.1765,29691.3995
"903",2017-06-21,39.7966666666667,6190586,188515.774,28519.2575
"904",2017-06-22,34.6741666666667,6220190,176396.97,28509.5
"905",2017-06-23,30.3033333333333,6120536,156372.2045,112985.795
"906",2017-06-24,21.91375,5248658,154168.089,59162.3775
"907",2017-06-25,19.14375,4862310,112920.835,54920.31
"908",2017-06-26,32.9104166666667,6109264,165553.517,56187.2715
"909",2017-06-27,38.63875,6307912,134443.148,83409.4515
"910",2017-06-28,35.56875,6295964,123120.5915,161019.2255
"911",2017-06-29,37.8808333333333,6375882,93414.751,110978.89175
"912",2017-06-30,32.1083333333333,6311866,143213.3385,58378.7375
"913",2017-07-01,27.8729166666667,5395153,100309.0315,65860.1005
"914",2017-07-02,24.26125,4990785,101968.2145,115888.15025
"915",2017-07-03,32.7508333333333,6194363,157759.536,75479.36525
"916",2017-07-04,35.3054166666667,6331473,161600.855,45414.1715
"917",2017-07-05,38.74125,6200400,171009.6,11170.28525
"918",2017-07-06,39.39875,6202810,192211.748,22834.7205
"919",2017-07-07,37.55,6147432,159564.0385,39288.59375
"920",2017-07-08,34.0508333333333,5259805,158513.8555,61917.1825
"921",2017-07-09,33.10625,4885503,152506.251,15439.38275
"922",2017-07-10,39.9920833333333,6155337,120445.1935,47059.464
"923",2017-07-11,36.6258333333333,6268390,130020.436,59350.91375
"924",2017-07-12,34.1395833333333,6254343,93391.6495,55577.23225
"925",2017-07-13,34.5483333333333,6269062,181325.4835,126810.40275
"926",2017-07-14,36.7679166666667,6226108,136247.5575,21817.7215
"927",2017-07-15,32.4570833333333,5260901,136182.3255,108843.3695
"928",2017-07-16,30.2916666666667,4898252,113578.016,49557.771
"929",2017-07-17,37.5875,6161262,151782.3895,15878.48825
"930",2017-07-18,37.4745833333333,6276445,186500.4135,18615.25975
"931",2017-07-19,35.9725,6188041,177147.0875,44119.866
"932",2017-07-20,37.0970833333333,6234356,126885.9725,36004.22325
"933",2017-07-21,36.1341666666667,6130456,166532.7635,42460.711
"934",2017-07-22,33.2391666666667,5145707,144561.1105,18257.93
"935",2017-07-23,29.33,4824616,131256.531,28695.247
"936",2017-07-24,38.6995833333333,6042284,77824.935,47622.1675
"937",2017-07-25,33.7691666666667,6185015,76447.2105,152062.099
"938",2017-07-26,32.9820833333333,6059392,75501.5075,107723.30275
"939",2017-07-27,34.0520833333333,6079827,85000.1355,79824.603
"940",2017-07-28,30.8695833333333,5965470,134538.5725,72099.569
"941",2017-07-29,20.3079166666667,5135328,146436.863,32811.345
"942",2017-07-30,5.58541666666667,4800139,158886.6565,76614.77825
"943",2017-07-31,32.2120833333333,5965144,159886.397,16557.66525
"944",2017-08-01,34.555,6020524,147579.372,91311.14225
"945",2017-08-02,33.0641666666667,5979640,146751.325,46520.37325
"946",2017-08-03,27.7929166666667,6018376,120653.9625,32032.49775
"947",2017-08-04,24.6433333333333,5933141,131599.652,40631.946
"948",2017-08-05,27.8420833333333,5061806,126494.96,31311.96925
"949",2017-08-06,20.0675,4749790,129848.7615,102062.6205
"950",2017-08-07,33.09125,5937951,187248.7445,57370.716
"951",2017-08-08,31.0291666666667,6035966,137414.692,93711.42225
"952",2017-08-09,30.6695833333333,5972321,146315.9725,39365.88825
"953",2017-08-10,35.465,6036180,69480.1295,57694.73475
"954",2017-08-11,37.3795833333333,5893123,42050.78,77049.1805
"955",2017-08-12,20.9458333333333,5045839,67049.0575,161047.86875
"956",2017-08-13,21.13875,4646836,112920.836,95399.01275
"957",2017-08-14,32.7429166666667,5743097,160066.492,21418.95625
"958",2017-08-15,27.0445833333333,5692858,158883.468,38558.362
"959",2017-08-16,35.94125,5951041,132345.8985,41637.8125
"960",2017-08-17,33.445,6008415,137539.591,20264.368
"961",2017-08-18,33.1304166666667,5894636,110666.3715,35539.88525
"962",2017-08-19,13.7520833333333,5063608,120978.811,100365.721
"963",2017-08-20,9.15958333333333,4630084,137180.7885,104479.6565
"964",2017-08-21,30.5825,5798706,135360.639,68199.07725
"965",2017-08-22,37.1829166666667,5929688,156759.7665,31893.65175
"966",2017-08-23,36.4666666666667,5986520,165989.7295,14827.529
"967",2017-08-24,35.8675,6068659,134892.8435,22191.14975
"968",2017-08-25,37.9416666666667,5941060,147357.4425,12116.567
"969",2017-08-26,34.3220833333333,5065862,140335.3755,9440.1475
"970",2017-08-27,30.3495833333333,4708841,121554.73,38132.4065
"971",2017-08-28,38.5220833333333,5919132,142336.335,29501.90275
"972",2017-08-29,37.7108333333333,6041268,167914.2985,17523.396
"973",2017-08-30,36.0941666666667,5993408,143510.788,91988.92925
"974",2017-08-31,38.5925,6084840,68977.9545,79841.00525
"975",2017-09-01,38.7891666666667,6046990,77604.77,94786.88375
"976",2017-09-02,33.7925,5158484,96012.203,85075.56475
"977",2017-09-03,30.82875,4738051,120500.9075,155754.085
"978",2017-09-04,36.5958333333333,5947464,149004.0845,64282.78075
"979",2017-09-05,37.5254166666667,6111531,118199.4885,62332.40775
"980",2017-09-06,30.9533333333333,6103144,81381.927,74152.7295
"981",2017-09-07,34.2541666666667,6150945,89217.808,102150.85625
"982",2017-09-08,26.945,5987650,87129.469,76514.0285
"983",2017-09-09,32.605,5095079,68918.006,158160.765
"984",2017-09-10,20.45875,4740804,89058.7515,46519.3385
"985",2017-09-11,22.27625,5965914,78972.713,71579.117
"986",2017-09-12,29.9045833333333,6125460,86599.7895,122400.484
"987",2017-09-13,11.6441666666667,6255135,63851.117,131607.7545
"988",2017-09-14,24.7258333333333,6191864,67830.054,154300.89025
"989",2017-09-15,36.4066666666667,6154867,105993.7015,75107.87875
"990",2017-09-16,36.8916666666667,5195728,83936.536,27831.92175
"991",2017-09-17,33.4783333333333,4833099,91107.2525,72606.725
"992",2017-09-18,42.0891666666667,6139534,90837.258,17501.647
"993",2017-09-19,41.0941666666667,6271039,76198.7445,54700.288
"994",2017-09-20,39.31375,6228851,81056.209,189128.403
"995",2017-09-21,39.2791666666667,6185369,113650.28,162484.88925
"996",2017-09-22,40.1870833333333,6094081,106739.2035,83634.47075
"997",2017-09-23,36.0591666666667,5197771,105537.3555,66491.397
"998",2017-09-24,35.0470833333333,4852476,76667.0805,26163.33975
"999",2017-09-25,42.49375,6080321,86527.264,13950.203
"1000",2017-09-26,40.3495833333333,6197183,96221.3675,15325.414
"1001",2017-09-27,40.8120833333333,6236602,107242.0575,25922.8245
"1002",2017-09-28,40.42,6207002,77275.122,40112.33325
"1003",2017-09-29,39.0229166666667,6132426,86270.5145,39289.01975
"1004",2017-09-30,34.6995833333333,5230932,76732.346,73015.086
"1005",2017-10-01,29.9629166666667,4885914,74100.408,72821.313
"1006",2017-10-02,18.1245833333333,5929652,47049.1465,127525.095
"1007",2017-10-03,24.8808333333333,5110474,62220.359,94837.0845
"1008",2017-10-04,27.33625,6104645,75391.1745,83613.359
"1009",2017-10-05,18.2195833333333,6307833,65671.19,156737.441
"1010",2017-10-06,27.8725,6444113,62157.196,191398.238
"1011",2017-10-07,6.33833333333333,5416892,49557.6635,142718.0755
"1012",2017-10-08,26.20125,5009896,47300.464,133269.7825
"1013",2017-10-09,42.2820833333333,6239164,51117.3885,56291.758
"1014",2017-10-10,36.62,6381849,35991.083,64886.039
"1015",2017-10-11,33.5316666666667,6392975,60017.8065,49054.163
"1016",2017-10-12,26.79375,6499185,72210.24,82633.4145
"1017",2017-10-13,39.3470833333333,6427929,78704.0795,80106.5505
"1018",2017-10-14,31.9504166666667,5475781,97634.98,33994.776
"1019",2017-10-15,29.8479166666667,5078193,108672.2805,13655.109
"1020",2017-10-16,39.0383333333333,6331300,105819.0495,14031.3085
"1021",2017-10-17,38.0079166666667,6427456,105419.008,26567.374
"1022",2017-10-18,52.6066666666667,6482721,86410.823,48514.1745
"1023",2017-10-19,45.9358333333333,6514529,85865.2005,13834.1985
"1024",2017-10-20,38.13125,6348659,62297.14,15666.1055
"1025",2017-10-21,33.0154166666667,5522753,42725.7995,14750.832
"1026",2017-10-22,22.6179166666667,5157429,42098.199,103656.9585
"1027",2017-10-23,41.7341666666667,6478616,28921.0425,214329.919
"1028",2017-10-24,36.7391666666667,6555922,29299.255,145004.152
"1029",2017-10-25,35.15,6547083,42296.8825,43368.087
"1030",2017-10-26,39.615,6470133,57539.799,38298.8625
"1031",2017-10-27,29.6704166666667,6525056,46364.524,165922.1895
"1032",2017-10-28,-17.1520833333333,5646691,33387.8135,230979.4035
"1033",2017-10-29,-47.4641666666667,5291244,43691.664,275609.5235
"1034",2017-10-30,33.1641666666667,6225079,60269.108,NA
"1035",2017-10-31,36.8291666666667,5783862,47235.533,73875.3045
"1036",2017-11-01,30.61875,5664925,42517.5995,45226.2505
"1037",2017-11-02,34.73625,6366094,57858.55,65812.915
"1038",2017-11-03,50.4404166666667,6400016,44497.744,37639.05925
"1039",2017-11-04,33.57625,5838371,52385.8415,143064.68125
"1040",2017-11-05,31.1791666666667,5574118,27095.7025,138871.2085
"1041",2017-11-06,51.2204166666667,6514432,34344.1625,29648.59275
"1042",2017-11-07,52.4195833333333,6543977,31653.1795,28611.277
"1043",2017-11-08,67.4541666666667,6745233,18556.944,16982.7055
"1044",2017-11-09,51.0170833333333,6706213,23143.856,11514.25725
"1045",2017-11-10,30.7979166666667,6664895,18767.4275,80390.78575
"1046",2017-11-11,23.4404166666667,5894950,21813.9435,119042.07075
"1047",2017-11-12,33.9554166666667,5488384,14744.243,62977.899
"1048",2017-11-13,46.0170833333333,6695056,33170.363,214964.83475
"1049",2017-11-14,39.995,6850233,35027.54,158771.2615
"1050",2017-11-15,64.82,6849514,40266.368,27698.96625
"1051",2017-11-16,47.3845833333333,6930810,34020.7355,9358.7305
"1052",2017-11-17,42.6708333333333,6774602,29247.0025,70314.4905
"1053",2017-11-18,18.6166666666667,6022703,27240.6355,86351.05725
"1054",2017-11-19,9.92916666666667,5588469,28224.2365,136924.6705
"1055",2017-11-20,39.4575,6766949,14852.728,175292.255
"1056",2017-11-21,48.9283333333333,6951561,11581.087,93691.23875
"1057",2017-11-22,30.9870833333333,7022407,41094.3105,49742.95075
"1058",2017-11-23,24.0816666666667,7081257,40812.4155,50613.80125
"1059",2017-11-24,43.2666666666667,6954642,30773.836,52278.6285
"1060",2017-11-25,39.1666666666667,6087966,15763.7885,150272.32775
"1061",2017-11-26,18.4875,5757898,24163.574,190262.32675
"1062",2017-11-27,29.6675,6957664,18798.7135,131459.558
"1063",2017-11-28,38.00125,7068654,18976.0405,81422.6125
"1064",2017-11-29,71.8925,7224908,20156.985,23607.838
"1065",2017-11-30,67.1441666666667,7166242,14236.0265,77105.9645
"1066",2017-12-01,61.1954166666667,7022581,24029.791,13656.89325
"1067",2017-12-02,39.99375,6245531,33781.24,80831.66575
"1068",2017-12-03,32.4254166666667,5925478,17263.1765,117882.17
"1069",2017-12-04,35.5729166666667,7096070,11350.62,155462.86225
"1070",2017-12-05,35.3125,7254312,11065.0285,161568.5985
"1071",2017-12-06,31.92375,7270467,15731.1455,155218.9665
"1072",2017-12-07,33.4341666666667,7264235,35852.082,63273.374
"1073",2017-12-08,30.7216666666667,7014026,18471.9765,92249.4945
"1074",2017-12-09,15.70375,6323997,17548.59,199670.49025
"1075",2017-12-10,17.51375,5996244,12044.105,171827.6565
"1076",2017-12-11,42.0620833333333,7110316,11045.057,240414.813
"1077",2017-12-12,34.26625,7252443,12611.042,136830.57175
"1078",2017-12-13,26.30375,7278555,22305.4495,99630.941
"1079",2017-12-14,31.97375,7259379,19754.9425,135379.61075
"1080",2017-12-15,46.38625,7139866,22691.1915,69806.5085
"1081",2017-12-16,37.1870833333333,6201013,15759.493,88550.38375
"1082",2017-12-17,35.3975,5862069,16633.792,95500.36225
"1083",2017-12-18,55.9979166666667,6996529,12828.5945,58351.74925
"1084",2017-12-19,60.6766666666667,7090203,12126.6315,47964.3515
"1085",2017-12-20,61.35625,6942605,8781.322,27874.31125
"1086",2017-12-21,42.8195833333333,6849420,6544.325,87860.2
"1087",2017-12-22,39.4279166666667,6579857,10229.679,131528.85075
"1088",2017-12-23,8.455,5654592,10168.673,174870.70425
"1089",2017-12-24,-10.2883333333333,5022586,11922.2215,184139.666
"1090",2017-12-25,7.215,4869796,18574.155,54911.59
"1091",2017-12-26,-3.74583333333333,4932553,28963.9215,44222.94325
"1092",2017-12-27,35.3133333333333,6018839,14925.304,179737.03325
"1093",2017-12-28,31.6875,6127054,12111.486,163933.9455
"1094",2017-12-29,21.14625,5828134,25479.3275,173594.76275
"1095",2017-12-30,12.1225,5344525,7498.5645,96304.909
"1096",2017-12-31,2.46791666666667,4742564,19075.9975,104839.709
